ID_numb,MenuCode,Menu_Nail,Cost,Choice,Order,Filter1,Not US,Repeated excluding other filters,Repeated and same demographics,Repetitions-2,IP,Completed,Date,Latitud ,Longitud,Duration,FirstClick,LastClick,PageSubmit,ClickCount,2Alt_Asked,3AltAsked,4Alt_Asked,5Alt_Asked,6Alt_Asked,Binary_Timing - First Click,Binary_high_Timing - Last Click,Binary_high_Timing - Page Submit,Binary_high_Timing - Click Count,Binary1_menu,Binary1_choice,Binary1_order,Binary2_menu,Binary2_choice,Binary2_order,Binary3_menu,Binary3_choice,Binary3_order,Binary4_menu,Binary4_choice,Binary4_order,Binary5_menu,Binary5_choice,Binary5_order,Binary6_menu,Binary6_choice,Binary6_order,Binary7_menu,Binary7_choice,Binary7_order,Binary8_menu,Binary8_choice,Binary8_order,Binary9_menu,Binary9_choice,Binary9_order,Binary10_menu,Binary10_choice,Binary10_order,Gender,Age,Education,Ethnicity,Marital_status,Income,Employment,Pairwise Comparisons -Order,,First_Question
66,1,32,3,0,12345,0,0,0,0,0,208.27.127.74,1,2018-09-04 11:22,35.19400024,-77.53769684,351,56.133,56.133,60.375,1,1,2,3,4,5,25.977,129.362,131.798,12,12,2,21,13,3,31,14,1,41,15,5,15,23,3,23,24,2,42,25,2,25,34,3,43,35,5,35,45,5,45,1,5,3,3,3,7,1,Q25|6|7|4|1-1|2-1|5|8|3-1|10|9,,1
67,1,32,3,5,54123,0,0,0,0,0,47.146.130.146,1,2018-09-04 11:23,34.36610413,-117.3204956,791,77.967,447.15,449.205,3,5,4,1,2,3,5.368,93.496,98.602,13,12,2,21,13,3,13,14,4,41,15,5,15,23,2,23,24,2,24,25,5,25,34,3,34,35,5,53,45,5,45,0,4,2,1,2,7,4,Q25|1-1|4|5|9|7|8|2-1|6|10|3-1,,1
68,1,32,3,0,12453,0,0,1,0,0,172.251.35.188,1,2018-09-04 11:50,34.25210571,-118.7843018,98,0,0,13.27,0,1,2,4,5,3,2.6,50.533,53.146,15,12,1,21,13,1,13,14,1,14,15,1,15,23,2,32,24,2,24,25,2,25,34,4,43,35,5,35,45,4,54,1,2,2,1,1,5,1,Q25|2-1|10|4|7|8|9|3-1|1-1|6|5,,1
69,1,32,3,3,34512,0,0,0,0,0,73.192.95.205,1,2018-09-04 12:09,30.30430603,-81.73059845,329,13.456,114.086,127.515,6,3,4,5,1,2,42.369,104.461,105.997,11,12,2,21,13,1,31,14,4,14,15,5,15,23,3,32,24,4,24,25,5,25,34,3,43,35,5,35,45,5,54,1,4,4,1,2,7,1,Q25|1-1|7|5|2-1|10|8|3-1|6|9|4,,1
70,1,32,3,1,25143,0,0,1,1,0,97.88.229.41,1,2018-09-04 12:47,44.07150269,-92.5279007,214,41.656,41.656,43.251,1,2,5,1,4,3,11.395,84.563,86.449,11,12,2,12,13,3,31,14,4,41,15,5,15,23,3,32,24,2,24,25,5,52,34,4,43,35,5,35,45,5,45,1,3,5,1,2,9,1,Q25|5|4|9|1-1|2-1|8|6|3-1|10|7,,1
71,1,32,3,3,31542,0,0,0,0,0,173.244.44.14,1,2018-09-04 13:09,47.60620117,-122.3320999,68,1.944,1.944,10.268,1,3,1,5,4,2,2.168,26.057,27.178,12,12,2,12,13,3,31,14,4,14,15,5,15,23,3,32,24,4,42,25,5,52,34,4,34,35,5,53,45,5,54,1,2,3,2,2,6,1,Q25|9|4|8|5|10|6|1-1|2-1|7|3-1,,1
72,1,32,3,3,23154,0,0,0,0,0,108.15.24.196,1,2018-09-04 13:17,39.55259705,-76.29820251,276,1.441,83.633,84.49,23,2,3,1,5,4,0.79,142.042,142.4,56,12,2,21,13,3,13,14,4,14,15,5,15,23,3,32,24,4,42,25,5,25,34,3,34,35,3,53,45,5,54,1,2,4,1,1,1,1,Q25|10|6|5|1-1|4|9|7|3-1|8|2-1,,1
73,1,32,3,4,23541,0,0,0,0,0,98.193.90.130,1,2018-09-04 13:58,41.97279358,-87.66159821,355,70.555,115.165,116.95,5,2,3,5,4,1,8.989,135.641,137.175,23,12,1,21,13,1,31,14,4,14,15,5,51,23,3,32,24,4,24,25,5,52,34,4,43,35,5,35,45,5,54,1,4,5,1,2,10,6,Q25|1-1|8|9|4|6|7|10|5|3-1|2-1,,1
75,1,32,3,3,34521,0,0,0,0,0,65.31.224.107,1,2018-09-04 17:41,44.53919983,-88.05789948,230,2.185,62.742,66.864,13,3,4,5,2,1,3.571,75.279,76.039,51,12,2,12,13,3,13,14,4,41,15,5,15,23,3,32,24,4,42,25,5,52,34,3,43,35,5,53,45,5,54,1,2,4,1,2,6,1,Q25|1-1|4|10|6|8|5|3-1|7|2-1|9,,1
76,1,32,3,0,53421,0,0,0,0,0,71.72.60.61,1,2018-09-04 18:03,42.05769348,-80.04340363,377,3.589,194.324,196.568,16,5,3,4,2,1,7.213,89.728,92.671,53,12,2,12,13,3,13,14,4,41,15,5,15,23,2,23,24,2,24,25,2,25,34,3,43,35,5,35,45,5,45,0,2,4,1,1,5,1,Q25|5|9|4|6|10|8|3-1|1-1|2-1|7,,1
77,1,32,3,2,42315,0,0,0,0,0,73.214.83.191,1,2018-09-04 19:03,39.64559937,-79.94329834,138,7.901,23.785,35.398,2,4,2,3,1,5,13.026,44.941,46.702,12,12,2,21,13,3,13,14,1,14,15,5,51,23,2,23,24,2,42,25,2,25,34,3,34,35,5,35,45,5,54,1,3,4,4,2,7,1,Q25|8|10|5|7|6|3-1|9|4|2-1|1-1,,1
78,1,32,3,4,52143,0,0,0,0,0,208.59.164.89,1,2018-09-04 19:32,41.97279358,-87.66159821,243,94.446,94.446,96.5,1,5,2,1,4,3,5.522,55.898,57.706,10,12,2,12,13,3,31,14,4,41,15,5,51,23,3,32,24,2,42,25,5,52,34,3,34,35,5,53,45,5,54,1,3,4,1,2,11,1,Q25|1-1|2-1|10|8|9|5|3-1|4|7|6,,1
79,1,32,3,0,12345,0,0,0,0,0,216.82.131.158,1,2018-09-04 19:55,29.3473053,-98.10089874,345,10.415,109.204,110.061,23,1,2,3,4,5,4.111,103.562,104.968,68,12,2,21,13,3,13,14,4,14,15,5,51,23,3,32,24,2,42,25,2,52,34,3,34,35,5,53,45,5,54,0,4,4,1,2,6,1,Q25|8|4|6|10|1-1|9|5|2-1|7|3-1,,1
80,1,32,3,0,34512,0,0,0,0,0,67.11.212.123,1,2018-09-04 20:35,29.58340454,-98.3993988,121,2.715,20.218,22.032,4,3,4,5,1,2,4.619,56.721,57.957,10,12,2,21,13,3,13,14,4,14,15,5,15,23,2,32,24,2,24,25,2,25,34,3,34,35,5,35,45,5,54,1,2,5,1,1,12,1,Q25|6|5|8|1-1|7|4|2-1|9|3-1|10,,1
81,1,32,3,5,52314,0,0,0,0,0,216.254.252.200,1,2018-09-04 21:35,43.98579407,-97.17919922,155,12.644,23.787,24.151,4,5,2,3,1,4,5.757,70.407,71.146,21,12,1,21,13,1,31,14,4,41,15,5,51,23,3,23,24,4,42,25,5,52,34,4,34,35,3,53,45,4,54,1,3,4,1,2,10,1,Q25|8|5|6|3-1|2-1|10|1-1|4|7|9,,1
82,1,32,3,2,43521,0,0,0,0,0,45.57.180.252,1,2018-09-04 23:28,32.96029663,-96.83000183,127,1.073,13.825,16.468,3,4,3,5,2,1,1.45,51.058,54.226,16,12,2,21,13,3,31,14,4,41,15,5,51,23,2,32,24,4,24,25,2,52,34,3,43,35,3,53,45,4,54,0,2,5,4,2,10,1,Q25|2-1|4|5|10|8|3-1|7|6|1-1|9,,1
83,1,32,3,0,13425,0,0,0,0,0,107.13.121.19,1,2018-09-05 6:03,35.84300232,-78.63110352,213,7.951,30.444,41.193,2,1,3,4,2,5,13.257,99.119,104.375,16,12,1,21,13,1,31,14,1,41,15,1,15,23,3,32,24,4,42,25,5,52,34,3,34,35,5,35,45,4,54,1,2,4,1,1,2,2,Q25|4|2-1|5|9|6|10|8|1-1|3-1|7,,1
84,1,32,3,2,21534,0,0,0,0,0,173.225.145.74,1,2018-09-06 1:24,45.75010681,-94.14009857,286,27.792,30.57,31.355,3,2,1,5,3,4,10.635,124.899,126.309,25,12,1,12,13,3,13,14,1,14,15,1,51,23,2,32,24,2,42,25,2,25,34,3,34,35,5,53,45,5,54,1,5,4,1,1,2,1,Q25|8|6|5|4|1-1|10|9|3-1|2-1|7,,1
85,1,32,3,3,54132,0,0,0,0,0,75.80.27.120,1,2018-09-06 2:05,33.11759949,-117.1650009,364,94.832,94.832,97.171,1,5,4,1,3,2,14.219,88.78,90.398,12,12,1,21,13,1,13,14,4,14,15,5,15,23,3,32,24,4,42,25,2,25,34,4,34,35,3,35,45,5,45,1,3,4,1,2,9,1,Q25|7|9|8|4|6|5|2-1|10|3-1|1-1,,1
86,1,32,3,3,35142,0,1,0,0,0,58.92.181.69,1,2018-09-06 7:40,35.0184021,137.1044922,121,1.77,7.022,9.4,3,3,5,1,4,2,0.961,39.187,40.561,21,12,2,21,13,1,13,14,4,41,15,5,51,23,2,23,24,2,24,25,2,25,34,4,43,35,3,35,45,5,54,0,2,4,1,2,11,1,Q25|6|1-1|3-1|7|9|8|2-1|4|10|5,,1
87,1,32,3,3,13542,0,0,0,0,0,99.1.33.116,1,2018-09-06 12:41,34.020401,-84.24449921,223,30.776,84.895,85.203,18,1,3,5,4,2,4.617,61.57,62.54,57,12,2,21,13,3,13,14,4,41,15,5,15,23,2,32,24,2,42,25,2,52,34,3,43,35,5,53,45,5,45,0,2,4,1,2,7,1,Q25|2-1|8|3-1|1-1|9|4|10|6|7|5,,1
88,1,32,3,5,23154,0,0,0,0,0,63.140.18.122,1,2018-09-06 18:05,47.19009399,-119.3074036,88,2.985,9.801,10.632,7,2,3,1,5,4,1.113,37.056,38.145,43,12,1,12,13,3,13,14,4,41,15,5,15,23,3,23,24,2,24,25,5,52,34,4,43,35,5,35,45,5,54,1,2,4,1,1,5,1,Q25|5|2-1|8|1-1|7|4|3-1|6|9|10,,1
90,1,32,3,1,23541,0,0,0,0,0,75.67.109.133,1,2018-09-13 10:47,42.93170166,-70.84269714,78,8.309,8.309,9.504,1,2,3,5,4,1,0.754,33.934,36.247,12,12,2,21,13,1,13,14,1,14,15,1,51,23,3,32,24,2,42,25,2,25,34,3,34,35,5,53,45,5,45,0,3,4,1,2,10,1,Q25|1-1|2-1|5|8|4|3-1|10|7|6|9,,1
91,1,32,3,4,25341,0,0,0,0,0,204.110.0.1,1,2018-09-13 10:51,42.90820313,-78.81890106,87,12.993,12.993,14.349,1,2,5,3,4,1,10.067,35.771,36.457,11,12,2,12,13,3,13,14,1,41,15,5,15,23,2,23,24,2,24,25,2,52,34,3,34,35,5,35,45,5,54,1,2,5,1,2,12,1,Q25|8|7|4|10|5|6|2-1|9|3-1|1-1,,1
92,1,32,3,1,42531,0,0,0,0,0,23.236.128.113,1,2018-09-13 10:55,30.290802,-81.63300323,67,0.068,3.66,4.835,3,4,2,5,3,1,0.654,21.31,24.944,13,12,1,21,13,3,31,14,4,14,15,1,15,23,2,32,24,4,42,25,5,25,34,3,34,35,3,53,45,4,45,1,2,5,1,2,3,1,Q25|5|4|7|8|1-1|2-1|6|10|3-1|9,,1
93,1,32,3,1,42135,0,0,1,1,0,68.41.210.160,1,2018-09-13 11:00,43.12249756,-83.68630219,106,16.364,20.735,24.347,2,4,2,1,3,5,1.62,32.116,32.884,23,12,1,21,13,3,31,14,4,14,15,5,15,23,3,23,24,4,42,25,5,52,34,3,34,35,3,35,45,5,54,1,2,2,1,1,5,1,Q25|8|3-1|6|9|10|5|2-1|4|7|1-1,,1
94,1,32,3,4,51324,0,0,0,0,0,174.224.13.172,1,2018-09-13 11:02,45.57739258,-122.6208038,186,2.233,57.73,58.357,34,5,1,3,2,4,3.902,67.879,69.025,67,12,2,12,13,3,31,14,4,41,15,5,15,23,2,32,24,4,42,25,5,25,34,4,43,35,5,35,45,5,54,1,2,3,1,2,3,1,Q25|2-1|7|10|6|1-1|3-1|4|8|5|9,,1
95,1,32,3,3,31425,0,0,0,0,0,66.213.15.220,1,2018-09-13 11:03,41.60429382,-81.52570343,94,12.563,12.563,15.6,1,3,1,4,2,5,4.171,41.66,43.258,10,12,2,12,13,3,31,14,4,14,15,5,51,23,3,23,24,4,42,25,5,25,34,3,43,35,5,53,45,5,45,0,2,4,1,1,4,1,Q25|2-1|3-1|6|8|1-1|4|7|10|9|5,,1
96,1,32,3,5,14352,0,0,0,0,0,172.223.63.17,1,2018-09-13 11:03,33.41679382,-86.68009949,213,57.672,57.672,64.344,1,1,4,3,5,2,8.844,70.964,72.529,10,12,2,12,13,3,13,14,4,14,15,5,51,23,2,32,24,2,24,25,2,52,34,3,34,35,3,35,45,5,54,0,3,4,1,1,3,2,Q25|6|5|4|9|7|1-1|10|8|3-1|2-1,,1
97,1,32,3,1,45231,0,0,0,0,0,207.244.77.49,1,2018-09-13 11:03,38.77009583,-77.63210297,125,3.876,24.696,25.725,4,4,5,2,3,1,1.711,25.377,27.47,10,12,1,21,13,1,13,14,1,41,15,5,51,23,2,32,24,4,42,25,5,52,34,3,43,35,3,35,45,4,54,0,2,5,1,1,11,1,Q25|5|6|7|3-1|9|1-1|4|10|2-1|8,,1
98,1,32,3,2,52341,0,0,0,0,0,73.214.32.56,1,2018-09-13 11:04,41.46710205,-79.66729736,158,17.766,21.795,25.012,3,5,2,3,4,1,7.903,81.177,82.648,20,12,2,21,13,3,13,14,4,14,15,5,15,23,2,23,24,4,24,25,2,52,34,4,34,35,5,35,45,5,54,0,5,4,1,3,4,1,Q25|7|6|1-1|9|4|3-1|8|2-1|5|10,,1
99,1,32,3,5,32541,0,0,0,0,0,50.53.142.120,1,2018-09-13 11:04,45.4467926,-122.5303955,125,10.432,10.432,25.242,1,3,2,5,4,1,5.355,55.678,57.835,10,12,2,21,13,3,31,14,4,41,15,5,15,23,2,32,24,2,24,25,5,52,34,3,34,35,5,35,45,5,45,0,3,3,1,2,7,1,Q25|3-1|8|10|5|6|7|1-1|4|9|2-1,,1
100,1,32,3,2,25143,0,1,0,0,0,117.196.251.249,1,2018-09-13 11:04,12.98330688,77.58331299,267,30.645,30.645,53,1,2,5,1,4,3,12.118,75.016,80.43,13,12,2,12,13,3,31,14,1,14,15,5,15,23,2,23,24,2,42,25,2,25,34,3,34,35,3,35,45,5,45,1,2,5,6,2,3,1,Q25|1-1|9|5|4|2-1|6|7|8|10|3-1,,1
101,1,32,3,2,54231,0,0,0,0,0,68.63.232.45,1,2018-09-13 11:05,33.33230591,-87.47409821,289,90.558,90.558,92.619,1,5,4,2,3,1,12.129,92.724,94.051,10,12,2,21,13,3,31,14,4,41,15,5,15,23,3,23,24,2,24,25,5,25,34,3,34,35,5,35,45,5,45,0,6,4,1,4,3,6,Q25|3-1|5|10|7|9|4|1-1|2-1|8|6,,1
102,1,32,3,0,24531,0,0,0,0,0,47.34.155.24,1,2018-09-13 11:08,34.57220459,-117.3339996,187,51.15,51.15,53.192,1,2,4,5,3,1,14.483,74.21,75.96,10,12,2,12,13,3,13,14,4,14,15,5,51,23,2,32,24,2,24,25,2,52,34,4,34,35,5,53,45,5,54,0,2,4,1,1,3,1,Q25|8|2-1|4|9|5|10|7|3-1|1-1|6,,1
103,1,32,3,1,24315,0,0,0,0,0,204.87.69.143,1,2018-09-13 11:11,35.51539612,-97.52760315,200,35.755,67.083,68.767,3,2,4,3,1,5,7.307,52.245,54.111,10,12,2,21,13,3,13,14,4,41,15,5,51,23,2,23,24,2,24,25,2,25,34,3,34,35,5,35,45,5,45,0,2,5,3,1,5,1,Q25|3-1|10|5|9|8|4|1-1|6|2-1|7,,1
104,1,32,3,3,41325,0,0,0,0,0,69.54.206.134,1,2018-09-13 11:11,44.78050232,-85.72889709,1368,310.738,338.858,340.978,5,4,1,3,2,5,16.447,719.514,722.034,10,12,2,12,13,3,13,14,1,41,15,5,51,23,3,23,24,2,24,25,2,52,34,3,43,35,5,53,45,5,54,0,1,2,1,1,4,1,Q25|4|9|7|1-1|10|8|3-1|2-1|6|5,,1
105,1,32,3,4,35241,0,0,0,0,0,138.128.60.83,1,2018-09-13 11:12,42.88639832,-78.87809753,100,4.745,4.745,6.765,1,3,5,2,4,1,1.964,27.908,29.851,11,12,1,12,13,1,13,14,4,14,15,5,15,23,2,23,24,4,24,25,5,52,34,4,43,35,3,35,45,5,54,0,7,4,1,2,4,1,Q25|1-1|2-1|9|8|10|4|3-1|5|6|7,,1
106,1,32,3,1,34521,0,0,0,0,0,73.119.226.90,1,2018-09-13 11:12,43.01390076,-71.43520355,272,9.822,22.579,23.405,6,3,4,5,2,1,0.253,128.818,130.163,70,12,2,12,13,3,31,14,4,14,15,5,15,23,2,23,24,2,42,25,2,25,34,3,34,35,5,53,45,5,45,0,2,2,1,4,2,1,Q25|9|10|6|8|5|4|2-1|1-1|7|3-1,,1
107,1,32,3,0,54312,0,0,0,0,0,172.58.4.64,1,2018-09-13 11:12,33.82739258,-84.32440186,179,8,12.251,13.433,3,5,4,3,1,2,5.357,78.767,80.396,30,12,2,12,13,3,31,14,1,41,15,5,15,23,2,32,24,2,42,25,2,25,34,3,43,35,5,35,45,5,45,0,2,3,1,1,2,1,Q25|10|1-1|6|7|4|8|9|2-1|5|3-1,,1
108,1,32,3,1,31245,0,0,0,0,0,69.14.117.178,1,2018-09-13 11:21,42.30270386,-83.24559784,1271,11.084,19.179,20.048,3,3,1,2,4,5,12.362,1210.258,1210.95,22,12,2,21,13,3,31,14,4,41,15,5,15,23,2,32,24,2,24,25,2,25,34,3,34,35,5,35,45,4,45,0,3,4,1,2,10,1,Q25|1-1|6|3-1|2-1|4|5|10|8|9|7,,1
109,1,32,3,2,23415,0,0,0,0,0,71.215.148.216,1,2018-09-13 11:22,26.62539673,-81.62480164,273,1.451,133.912,134.781,30,2,3,4,1,5,1.787,62.351,62.703,73,12,2,12,13,3,13,14,1,41,15,5,15,23,3,32,24,2,24,25,5,25,34,3,34,35,5,35,45,5,54,1,2,5,1,2,10,1,Q25|6|8|9|5|1-1|4|7|2-1|10|3-1,,1
110,1,32,3,1,12435,0,0,0,0,0,104.236.53.155,1,2018-09-13 11:24,40.71429443,-74.0059967,300,2.083,68.072,68.402,8,1,2,4,3,5,23.494,92.688,94.188,21,12,2,21,13,3,31,14,4,41,15,5,51,23,2,23,24,2,42,25,5,25,34,3,43,35,5,53,45,5,54,1,2,5,1,2,7,1,Q25|7|10|5|1-1|6|9|4|8|3-1|2-1,,1
111,1,32,3,1,13452,0,1,0,0,0,190.124.31.37,1,2018-09-13 11:29,8,-66,331,8.418,50.456,51.448,7,1,3,4,5,2,23.51,89.998,92.018,15,12,2,21,13,3,13,14,4,41,15,5,15,23,2,23,24,4,24,25,5,25,34,4,43,35,3,35,45,4,45,1,2,5,1,1,1,1,Q25|8|6|4|5|3-1|9|10|1-1|7|2-1,,1
112,1,32,3,3,53214,0,0,0,0,0,173.173.176.207,1,2018-09-13 11:47,26.51060486,-98.65339661,141,3.93,16.106,18.405,5,5,3,2,1,4,10.114,58.888,60.336,25,12,2,21,13,3,31,14,4,14,15,5,15,23,2,23,24,2,42,25,2,52,34,3,43,35,5,53,45,5,54,1,1,2,2,2,2,2,Q25|6|2-1|4|9|8|1-1|7|5|10|3-1,,1
113,1,32,3,1,34521,0,0,0,0,0,107.77.201.90,1,2018-09-13 11:54,32.77870178,-96.82170105,234,3.106,20.832,22.179,8,3,4,5,2,1,3.184,121.281,122.307,77,12,2,12,13,3,13,14,4,14,15,5,15,23,2,23,24,2,24,25,2,52,34,3,34,35,3,35,45,4,45,0,4,4,3,4,8,1,Q25|9|4|6|1-1|5|2-1|3-1|10|7|8,,1
114,1,32,3,5,54213,0,2,0,0,0,190.124.31.5,1,2018-09-13 12:02,8,-66,529,2.366,391.783,414.417,8,5,4,2,1,3,2.802,40.101,43.736,13,12,2,21,13,3,13,14,1,14,15,5,51,23,2,23,24,4,24,25,5,52,34,3,34,35,3,35,45,5,54,1,2,4,1,2,9,1,Q25|7|6|8|9|2-1|1-1|5|10|3-1|4,,1
115,1,32,3,2,52431,0,0,0,0,0,67.143.192.61,1,2018-09-13 12:29,37.75100708,-97.8219986,154,9.012,22.643,23.567,5,5,2,4,3,1,6.208,64.27,65.101,24,12,2,21,13,3,13,14,4,14,15,5,51,23,2,32,24,4,24,25,5,25,34,3,43,35,5,35,45,5,45,1,2,3,3,2,2,1,Q25|3-1|1-1|6|7|4|10|9|5|2-1|8,,1
116,1,32,3,3,32145,0,0,0,0,0,199.230.249.20,1,2018-09-13 12:35,42.40849304,-87.85959625,272,3.393,60.741,66.696,14,3,2,1,4,5,1.636,89.217,90.286,60,12,2,12,13,3,31,14,1,41,15,5,15,23,2,23,24,2,42,25,2,52,34,3,34,35,5,53,45,4,45,0,2,5,4,2,9,1,Q25|2-1|1-1|6|9|5|8|4|3-1|7|10,,1
117,1,32,3,2,53241,0,0,0,0,0,73.20.67.33,1,2018-09-13 13:31,40.60969543,-111.9391022,350,75.553,75.553,77.692,1,5,3,2,4,1,11.004,163.435,164.7,10,12,2,12,13,3,31,14,4,14,15,5,51,23,2,32,24,4,42,25,2,52,34,3,34,35,5,53,45,5,54,0,5,5,1,4,7,6,Q25|1-1|5|2-1|9|7|10|8|3-1|4|6,,1
119,1,32,3,2,35421,0,0,0,0,0,73.199.25.33,1,2018-09-14 12:21,40.01780701,-74.94490051,121,10.467,15.241,19.839,2,3,5,4,2,1,5.799,55.011,56.553,11,12,2,21,13,1,13,14,1,41,15,5,51,23,3,32,24,2,24,25,2,25,34,3,34,35,5,35,45,5,54,0,3,2,1,1,11,1,Q25|10|2-1|8|5|3-1|7|4|6|1-1|9,,1
120,1,32,3,0,54132,0,0,0,0,0,24.199.63.22,1,2018-09-14 12:21,34.06900024,-118.3502045,182,53.568,53.568,56.512,1,5,4,1,3,2,19.603,71.599,72.42,12,12,2,21,13,3,31,14,4,41,15,5,15,23,2,23,24,2,24,25,2,25,34,3,34,35,5,53,45,5,54,0,1,4,4,1,10,1,Q25|4|2-1|1-1|9|3-1|7|6|8|10|5,,1
121,1,32,3,2,45132,0,0,0,0,0,24.193.110.55,1,2018-09-14 12:23,40.72140503,-73.74310303,101,2.403,14.031,14.858,8,4,5,1,3,2,2.56,29.973,30.953,32,12,2,12,13,1,13,14,1,41,15,1,15,23,2,32,24,2,42,25,5,25,34,3,43,35,3,53,45,5,45,0,3,3,4,4,11,1,Q25|5|6|9|3-1|4|1-1|2-1|10|7|8,,1
122,1,32,3,1,34251,0,0,0,0,0,132.9.127.42,1,2018-09-14 12:25,44.15089417,-103.0943985,107,11.741,11.741,13.069,1,3,4,2,5,1,3.899,48.164,51.966,10,12,1,12,13,1,13,14,1,14,15,1,51,23,2,32,24,2,42,25,5,52,34,3,34,35,3,35,45,5,54,1,2,4,1,1,3,1,Q25|7|4|2-1|5|6|3-1|1-1|8|10|9,,1
123,1,32,3,2,12435,0,0,0,0,0,196.16.225.81,1,2018-09-14 12:26,39.09970093,-94.57859802,113,14.658,14.658,16.819,1,1,2,4,3,5,0.358,19.084,21.183,10,12,1,21,13,3,13,14,4,41,15,5,51,23,2,32,24,2,42,25,5,52,34,3,34,35,5,53,45,4,45,0,3,2,1,2,6,3,Q25|4|7|9|3-1|6|1-1|10|8|5|2-1,,1
124,1,32,3,1,53241,0,0,0,0,0,68.58.107.206,1,2018-09-14 12:26,39.67889404,-86.12760162,219,17.476,17.476,18.489,1,5,3,2,4,1,13.859,126.907,127.76,11,12,1,21,13,3,13,14,4,41,15,5,15,23,3,32,24,4,24,25,5,25,34,3,43,35,3,35,45,5,54,0,3,4,1,2,4,1,Q25|2-1|10|5|7|9|3-1|8|6|4|1-1,,1
125,1,32,3,4,43521,0,0,0,0,0,184.164.147.3,1,2018-09-14 12:29,47.60620117,-122.3320999,165,53.494,53.494,55.935,1,4,3,5,2,1,18.068,37.636,39.021,10,12,2,21,13,3,13,14,1,14,15,5,51,23,2,23,24,4,42,25,5,25,34,3,43,35,3,35,45,4,45,1,2,4,1,2,7,1,Q25|6|5|8|4|3-1|9|10|1-1|7|2-1,,1
126,1,32,3,5,15243,0,0,0,0,0,67.141.132.149,1,2018-09-14 12:30,34.79820251,-84.90820313,55,1.269,1.269,2.994,1,1,5,2,4,3,0.329,11.05,12.971,10,12,2,12,13,1,13,14,4,41,15,1,51,23,3,32,24,2,42,25,2,25,34,4,34,35,5,35,45,4,54,0,2,3,1,1,2,3,Q25|1-1|9|8|7|5|3-1|2-1|10|4|6,,1
127,1,32,3,2,13452,0,1,0,0,0,190.124.31.28,1,2018-09-14 12:32,8,-66,151,3.533,13.013,14.734,8,1,3,4,5,2,4.672,51.158,52.424,37,12,2,21,13,1,13,14,1,14,15,1,15,23,2,23,24,2,24,25,2,52,34,3,43,35,5,53,45,5,54,1,2,1,1,1,4,1,Q25|1-1|10|8|7|6|2-1|9|5|4|3-1,,1
128,1,32,3,0,35142,0,0,0,0,0,68.201.8.0,1,2018-09-14 12:32,33.80189514,-98.53679657,361,0,0,55.741,0,3,5,1,4,2,15.821,111.639,114.989,12,12,2,21,13,3,13,14,1,14,15,5,51,23,2,23,24,2,42,25,2,52,34,3,43,35,5,53,45,5,54,0,4,3,1,2,8,1,Q25|4|5|3-1|8|10|7|2-1|1-1|6|9,,1
129,1,32,3,3,34521,0,0,0,0,0,168.9.35.14,1,2018-09-14 12:33,33.92030334,-84.61799622,70,5.994,5.994,8.688,1,3,4,5,2,1,3.053,26.3,27.094,10,12,1,12,13,3,13,14,1,41,15,1,15,23,3,32,24,2,24,25,2,25,34,3,43,35,3,53,45,5,54,1,3,5,3,2,10,1,Q25|1-1|9|8|6|10|5|3-1|2-1|7|4,,1
130,1,32,3,2,21354,0,0,0,0,0,147.129.145.198,1,2018-09-14 12:33,42.40719604,-76.51589966,134,31.42,31.42,33.423,1,2,1,3,5,4,4.565,45.797,46.779,14,12,2,21,13,3,31,14,4,41,15,5,15,23,2,32,24,2,42,25,2,52,34,3,34,35,5,35,45,5,45,0,1,4,1,1,8,5,Q25|1-1|6|2-1|9|3-1|7|8|10|5|4,,1
131,1,32,3,1,15342,0,0,0,0,0,174.223.3.234,1,2018-09-14 12:33,32.53520203,-84.98480225,164,5.119,14.953,21.154,8,1,5,3,4,2,1.739,87.878,87.992,43,12,2,21,13,3,31,14,4,41,15,5,51,23,3,23,24,2,24,25,2,52,34,3,34,35,5,35,45,5,45,0,2,3,3,1,3,1,Q25|10|4|8|6|9|3-1|2-1|7|1-1|5,,1
132,1,32,3,3,23145,0,0,0,0,0,162.192.135.45,1,2018-09-14 12:34,41.53840637,-81.57409668,174,13.832,41.036,42.77,10,2,3,1,4,5,1.704,55.632,56.819,43,12,1,21,13,1,13,14,1,14,15,1,15,23,3,23,24,4,42,25,5,52,34,3,43,35,3,53,45,5,45,0,2,4,1,2,10,1,Q25|4|1-1|3-1|6|9|8|10|7|2-1|5,,1
133,1,32,3,2,42153,0,0,0,0,0,72.187.187.97,1,2018-09-14 12:40,27.94749451,-81.92040253,220,47.951,47.951,63.393,1,4,2,1,5,3,7.22,67.923,70.046,10,12,2,12,13,3,13,14,1,41,15,1,15,23,2,23,24,2,42,25,5,25,34,3,43,35,3,53,45,5,45,1,3,2,1,2,3,1,Q25|5|3-1|10|6|1-1|7|2-1|8|9|4,,1
134,1,32,3,4,35214,0,0,0,0,0,23.94.140.40,1,2018-09-14 12:41,34.0493927,-118.2640991,263,6.079,59.561,61.062,3,3,5,2,1,4,0.567,136.745,141.716,13,12,2,12,13,3,13,14,4,41,15,5,51,23,2,23,24,4,42,25,5,52,34,3,43,35,5,35,45,4,45,1,2,1,2,1,9,3,Q25|10|9|5|8|4|7|2-1|3-1|1-1|6,,1
